ID_cliente,Recencia,Frequencia,Valor,R_quartil,F_quartil,V_quartil,RFV_Score,acoes de marketing/crm
16156,8,9,3122.04,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16157,15,3,656.6899999999999,A,B,B,ABB,
16159,281,1,348.2,D,D,C,DDC,
16160,65,2,1025.44,C,C,B,CCB,
16161,1,19,5575.5599999999995,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16162,252,1,37.4,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16163,232,2,856.6000000000001,D,C,B,DCB,
16164,17,3,822.48,A,B,B,ABB,
16168,10,27,3787.6,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16169,8,4,1822.97,A,B,A,ABA,
16170,50,6,1885.05,B,A,A,BAA,
16171,59,1,73.2,C,D,D,CDD,
16172,95,5,1140.21,C,B,B,CBB,
16173,15,6,1418.3200000000002,A,A,B,AAB,
16174,126,3,1009.55,C,B,B,CBB,
16175,94,4,1037.5900000000001,C,B,B,CBB,
16177,50,1,331.95,B,D,C,BDC,
16178,138,1,197.9,C,D,D,CDD,
16179,60,1,215.83,C,D,D,CDD,
16180,100,7,7937.18,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
16181,73,1,305.54,C,D,C,CDC,
16182,72,3,4290.65,C,B,A,CBA,
16183,67,1,338.71000000000004,C,D,C,CDC,
16184,64,6,1158.79,C,A,B,CAB,
16185,16,2,529.41,A,C,C,ACC,
16186,22,12,4006.94,B,A,A,BAA,
16187,31,15,6911.4400000000005,B,A,A,BAA,
16188,44,4,981.86,B,B,B,BBB,
16189,15,2,215.48,A,C,D,ACD,
16190,40,1,215.08,B,D,D,BDD,
16191,2,13,5180.5199999999995,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16193,236,1,314.45,D,D,C,DDC,
16198,75,1,400.681,C,D,C,CDC,
16200,4,2,1080.62,A,C,B,ACB,
16201,3,4,1863.4699999999998,A,B,A,ABA,
16202,360,1,365.27,D,D,C,DDC,
16203,58,4,592.9,C,B,C,CBC,
16204,23,1,405.71,B,D,C,BDC,
16205,30,4,761.38,B,B,B,BBB,
16206,54,4,537.0600000000001,C,B,C,CBC,
16207,25,1,394.38,B,D,C,BDC,
16208,44,2,664.26,B,C,B,BCB,
16209,88,5,2262.62,C,B,A,CBA,
16210,9,14,12738.36,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16211,88,1,547.02,C,D,C,CDC,
16212,19,2,690.3399999999999,B,C,B,BCB,
16213,78,1,159.0,C,D,D,CDD,
16214,170,3,1062.75,D,B,B,DBB,
16215,80,1,242.35,C,D,D,CDD,
16216,267,1,914.93,D,D,B,DDB,
16217,235,2,304.25,D,C,C,DCC,
16218,29,7,3084.68,B,A,A,BAA,
16221,36,3,864.86,B,B,B,BBB,
16222,318,1,846.72,D,D,B,DDB,
16224,57,4,1295.3000000000002,C,B,B,CBB,
16225,44,5,1096.32,B,B,B,BBB,
16226,203,3,255.12,D,B,D,DBD,
16227,225,1,314.22,D,D,C,DDC,
16229,87,2,1010.5999999999999,C,C,B,CCB,
16230,189,2,542.03,D,C,C,DCC,
16232,43,4,990.8799999999999,B,B,B,BBB,
16233,71,3,536.6800000000001,C,B,C,CBC,
16235,40,4,857.3100000000001,B,B,B,BBB,
16236,78,1,432.2,C,D,C,CDC,
16239,56,2,414.2,C,C,C,CCC,
16240,24,2,3718.8,B,C,A,BCA,
16241,9,13,2607.87,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16242,8,7,3603.21,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16243,33,2,409.1,B,C,C,BCC,
16244,211,2,1522.75,D,C,B,DCB,
16245,23,3,1413.66,B,B,B,BBB,
16247,170,1,114.56,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16248,61,1,152.94,C,D,D,CDD,
16249,52,5,1800.0700000000002,C,B,A,CBA,
16250,261,2,389.44,D,C,C,DCC,
16253,66,2,3683.86,C,C,A,CCA,
16255,16,8,2619.91,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16256,266,1,752.4300000000001,D,D,B,DDB,
16257,176,1,46.95,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16258,45,5,5203.51,B,B,A,BBA,
16260,50,1,1035.45,B,D,B,BDB,
16261,17,4,746.83,A,B,B,ABB,
16265,9,9,5447.0,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16266,73,7,861.89,C,A,B,CAB,
16268,71,2,667.65,C,C,B,CCB,
16270,353,1,1141.24,D,D,B,DDB,
16271,2,5,1429.24,A,B,B,ABB,
16272,116,1,409.9,C,D,C,CDC,
16274,373,1,357.95,D,D,C,DDC,
16275,196,1,559.87,D,D,C,DDC,
16276,176,1,810.6000000000001,D,D,B,DDB,
16278,100,1,566.38,C,D,C,CDC,
16279,21,3,1509.58,B,B,B,BBB,
16282,339,1,168.3,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16283,5,5,1570.81,A,B,A,ABA,
16284,31,2,823.97,B,C,B,BCB,
16287,169,1,142.5,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16292,121,1,302.25,C,D,C,CDC,
16293,21,10,2248.9900000000002,B,A,A,BAA,
16295,9,4,1328.55,A,B,B,ABB,
16297,268,1,301.9,D,D,C,DDC,
16298,22,3,598.2,B,B,C,BBC,
16302,126,1,233.22,C,D,D,CDD,
16303,25,2,2151.48,B,C,A,BCA,
16305,138,1,361.22,C,D,C,CDC,
16306,213,5,627.17,D,B,C,DBC,
16308,37,4,2560.0,B,B,A,BBA,
16309,106,2,706.5699999999999,C,C,B,CCB,
16311,17,2,616.26,A,C,C,ACC,
16313,3,2,274.15,A,C,D,ACD,
16315,330,1,226.37,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16316,64,8,2938.91,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
16317,119,3,1341.65,C,B,B,CBB,
16318,35,1,328.15,B,D,C,BDC,
16319,217,1,404.4,D,D,C,DDC,
16322,1,2,326.75,A,C,C,ACC,
16323,196,1,207.50000000000003,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16324,128,2,424.73,C,C,C,CCC,
16325,46,3,594.24,B,B,C,BBC,
16326,5,14,3110.96,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16327,14,6,3844.2200000000003,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16330,17,3,251.91,A,B,D,ABD,
16332,28,7,1593.2,B,A,A,BAA,
16333,7,20,17166.8,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16337,36,1,151.05,B,D,D,BDD,
16338,157,1,214.8,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16339,284,1,109.95,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16340,107,1,549.07,C,D,C,CDC,
16341,24,4,1971.87,B,B,A,BBA,
16342,75,4,322.40999999999997,C,B,C,CBC,
16343,16,2,370.48,A,C,C,ACC,
16344,158,1,101.1,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16345,44,1,575.41,B,D,C,BDC,
16347,11,2,887.6500000000001,A,C,B,ACB,
16348,32,7,1469.45,B,A,B,BAB,
16349,290,1,53.5,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16350,21,4,1116.47,B,B,B,BBB,
16351,332,1,153.9,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16352,17,2,494.43999999999994,A,C,C,ACC,
16353,3,23,6675.71,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16354,63,2,395.8,C,C,C,CCC,
16356,197,2,209.67000000000002,D,C,D,DCD,
16357,33,3,658.88,B,B,B,BBB,
16358,1,4,2027.5,A,B,A,ABA,
16359,7,9,1750.92,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16360,4,6,3512.53,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16361,9,4,896.66,A,B,B,ABB,
16362,32,4,727.12,B,B,B,BBB,
16363,53,1,109.36,C,D,D,CDD,
16364,11,2,707.04,A,C,B,ACB,
16365,17,9,1540.42,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16366,18,1,327.3,B,D,C,BDC,
16367,37,2,804.49,B,C,B,BCB,
16368,2,2,497.43,A,C,C,ACC,
16369,18,3,1553.66,B,B,A,BBA,
16370,82,4,1320.56,C,B,B,CBB,
16372,33,2,367.93,B,C,C,BCC,
16374,66,2,473.03000000000003,C,C,C,CCC,
16376,8,2,987.01,A,C,B,ACB,
16377,267,1,676.2,D,D,B,DDB,
16378,247,3,362.95,D,B,C,DBC,
16379,4,4,2157.4,A,B,A,ABA,
16380,61,1,1780.59,C,D,A,CDA,
16383,74,2,668.36,C,C,B,CCB,
16384,89,2,584.5,C,C,C,CCC,
16385,60,3,555.8900000000001,C,B,C,CBC,
16386,28,2,317.20000000000005,B,C,C,BCC,
16387,322,1,94.36,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16389,53,4,1382.07,C,B,B,CBB,
16392,269,1,221.19,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16393,2,13,3046.21,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16394,56,5,1555.3400000000001,C,B,A,CBA,
16395,60,5,1486.9,C,B,B,CBB,
16398,154,2,1705.8000000000002,D,C,A,DCA,
16399,19,2,408.57,B,C,C,BCC,
16400,94,1,303.93,C,D,C,CDC,
16401,1,12,4098.32,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16402,264,2,299.6,D,C,D,DCD,
16403,312,1,177.5,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16404,70,1,443.05,C,D,C,CDC,
16405,302,1,160.4,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16406,18,1,163.07,B,D,D,BDD,
16407,12,10,2126.93,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16409,36,5,2028.88,B,B,A,BBA,
16411,19,2,214.65,B,C,D,BCD,
16412,53,1,151.83,C,D,D,CDD,
16413,56,1,262.2,C,D,D,CDD,
16414,21,2,126.25,B,C,D,BCD,
16415,44,1,210.35,B,D,D,BDD,
16416,26,3,1051.4,B,B,B,BBB,
16418,44,3,675.27,B,B,B,BBB,
16419,112,6,972.2299999999999,C,A,B,CAB,
16422,17,49,30033.4,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16423,24,1,346.12,B,D,C,BDC,
16424,191,1,133.56,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16425,302,1,302.7,D,D,C,DDC,
16426,2,10,1908.25,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16427,263,2,241.06,D,C,D,DCD,
16429,106,1,284.55,C,D,D,CDD,
16430,57,1,300.85,C,D,C,CDC,
16431,213,3,642.81,D,B,C,DBC,
16432,64,1,287.4,C,D,D,CDD,
16433,28,1,184.26,B,D,D,BDD,
16434,29,7,1522.25,B,A,B,BAB,
16438,5,5,798.35,A,B,B,ABB,
16440,7,5,3640.67,A,B,A,ABA,
16441,67,2,381.2,C,C,C,CCC,
16442,1,3,616.79,A,B,C,ABC,
16444,46,4,654.67,B,B,B,BBB,
16445,33,1,230.51,B,D,D,BDD,
16447,135,1,259.01,C,D,D,CDD,
16448,198,1,188.89,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16449,197,2,707.69,D,C,B,DCB,
16450,149,1,311.92,D,D,C,DDC,
16451,87,1,266.97,C,D,D,CDD,
16455,63,7,1841.1799999999998,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
16456,99,5,2158.37,C,B,A,CBA,
16457,218,1,208.36,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16458,2,18,3482.7400000000002,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16460,28,3,814.72,B,B,B,BBB,
16461,177,1,151.42,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16462,73,3,136.0,C,B,D,CBD,
16463,21,4,1422.4,B,B,B,BBB,
16464,19,3,1314.68,B,B,B,BBB,
16466,33,7,1603.46,B,A,A,BAA,
16468,74,1,74.9,C,D,D,CDD,
16469,23,4,650.4300000000001,B,B,B,BBB,
16470,51,4,762.39,C,B,B,CBB,
16471,274,1,223.95,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16473,164,3,316.11,D,B,C,DBC,
16474,7,6,1863.25,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16475,88,4,544.3,C,B,C,CBC,
16477,63,7,2494.46,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
16478,25,3,331.0,B,B,C,BBC,
16479,10,2,300.83000000000004,A,C,C,ACC,
16480,75,1,769.29,C,D,B,CDB,
16482,15,1,220.62,A,D,D,ADD,
16483,192,1,139.35,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16484,173,2,404.29999999999995,D,C,C,DCC,
16485,77,1,363.65,C,D,C,CDC,
16488,33,3,498.8,B,B,C,BBC,
16491,46,1,731.5,B,D,B,BDB,
16493,79,4,1351.63,C,B,B,CBB,
16494,296,1,826.53,D,D,B,DDB,
16495,3,2,675.91,A,C,B,ACB,
16496,8,3,1599.52,A,B,A,ABA,
16497,49,6,2965.69,B,A,A,BAA,
16498,162,1,91.22,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16499,360,2,365.45,D,C,C,DCC,
16500,4,6,400.86,A,A,C,AAC,
16503,106,4,1431.9299999999998,C,B,B,CBB,
16504,25,1,484.38,B,D,C,BDC,
16505,31,1,777.6,B,D,B,BDB,
16506,19,2,90.30000000000001,B,C,D,BCD,
16509,296,1,363.7,D,D,C,DDC,
16510,372,1,248.1,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16511,21,3,950.26,B,B,B,BBB,
16513,4,4,874.59,A,B,B,ABB,
16515,52,5,1627.1299999999999,C,B,A,CBA,
16516,30,1,101.7,B,D,D,BDD,
16517,277,1,162.7,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16518,61,2,484.32,C,C,C,CCC,
16519,25,2,215.07999999999998,B,C,D,BCD,
16520,186,3,1046.57,D,B,B,DBB,
16523,1,21,9418.47,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16525,2,26,13027.45,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16526,171,1,290.36,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16527,81,1,228.06,C,D,D,CDD,
16528,3,1,244.41,A,D,D,ADD,
16529,190,1,455.25,D,D,C,DDC,
16531,22,7,1244.59,B,A,B,BAB,
16532,338,1,1910.4,D,D,A,DDA,
16533,19,3,1095.56,B,B,B,BBB,
16535,5,1,593.75,A,D,C,ADC,
16536,110,1,548.97,C,D,C,CDC,
16539,2,4,1388.81,A,B,B,ABB,
16542,53,1,119.62,C,D,D,CDD,
16545,164,1,339.3,D,D,C,DDC,
16546,290,2,787.1500000000001,D,C,B,DCB,
16549,10,10,4154.639999999999,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16550,108,5,2298.9700000000003,C,B,A,CBA,
16551,95,3,922.12,C,B,B,CBB,
16552,242,2,379.7300000000001,D,C,C,DCC,
16553,163,12,5719.82,D,A,A,DAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
16554,42,2,836.25,B,C,B,BCB,
16555,35,2,285.89,B,C,D,BCD,
16556,66,7,3313.79,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
16557,24,2,281.85,B,C,D,BCD,
16558,0,20,8338.49,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16560,26,2,841.4100000000001,B,C,B,BCB,
16561,5,2,511.12,A,C,C,ACC,
16563,53,1,1077.74,C,D,B,CDB,
16565,364,1,173.7,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16566,15,5,614.6600000000001,A,B,C,ABC,
16567,194,2,865.6000000000001,D,C,B,DCB,
16569,3,1,124.2,A,D,D,ADD,
16570,15,10,3738.3999999999996,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16571,26,3,1421.69,B,B,B,BBB,
16572,127,3,1009.5999999999999,C,B,B,CBB,
16573,84,2,663.61,C,C,B,CCB,
16574,71,1,451.44,C,D,C,CDC,
16581,182,1,105.84,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16582,113,1,313.62,C,D,C,CDC,
16583,373,1,233.45,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16584,80,2,936.08,C,C,B,CCB,
16586,248,1,463.95,D,D,C,DDC,
16587,232,1,225.15,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16589,71,3,459.24,C,B,C,CBC,
16591,68,1,213.5,C,D,D,CDD,
16592,4,15,4103.72,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16593,50,3,330.03,B,B,C,BBC,
16594,75,1,181.09,C,D,D,CDD,
16595,61,1,360.16,C,D,C,CDC,
16596,15,2,250.15,A,C,D,ACD,
16597,4,1,90.04,A,D,D,ADD,
16598,285,1,145.04999999999998,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16600,4,6,813.52,A,A,B,AAB,
16601,40,1,244.8,B,D,D,BDD,
16602,36,1,528.08,B,D,C,BDC,
16603,74,2,482.47,C,C,C,CCC,
16607,17,14,3347.71,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16609,15,7,5493.46,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16610,219,1,75.66,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16611,186,1,129.49,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16612,32,4,1187.66,B,B,B,BBB,
16613,70,1,618.59,C,D,C,CDC,
16614,182,1,506.19,D,D,C,DDC,
16616,15,2,500.41999999999996,A,C,C,ACC,
16617,235,1,151.85,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16618,31,5,2647.59,B,B,A,BBA,
16619,263,1,226.21,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16620,3,2,178.96,A,C,D,ACD,
16621,51,4,813.48,C,B,B,CBB,
16623,245,1,129.45,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16624,80,2,810.5699999999999,C,C,B,CCB,
16625,274,1,333.08,D,D,C,DDC,
16626,0,17,4413.1,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16627,79,1,322.8,C,D,C,CDC,
16628,29,5,2188.05,B,B,A,BBA,
16629,73,2,417.73,C,C,C,CCC,
16633,17,6,2883.1,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16634,222,2,217.9,D,C,D,DCD,
16637,32,4,1154.47,B,B,B,BBB,
16638,22,10,1680.72,B,A,A,BAA,
16639,31,3,1257.5100000000002,B,B,B,BBB,
16641,105,1,231.1,C,D,D,CDD,
16642,4,2,688.33,A,C,B,ACB,
16643,245,1,487.51,D,D,C,DDC,
16644,177,2,833.78,D,C,B,DCB,
16647,169,2,214.06,D,C,D,DCD,
16648,42,1,290.66,B,D,D,BDD,
16650,71,1,518.42,C,D,C,CDC,
16652,58,6,4614.67,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
16653,16,2,1212.6599999999999,A,C,B,ACB,
16654,141,4,601.27,C,B,C,CBC,
16655,17,6,3794.52,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16656,22,15,8625.8,B,A,A,BAA,
16657,9,4,933.62,A,B,B,ABB,
16658,368,1,123.24,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16659,189,1,39.12,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16660,16,4,1267.65,A,B,B,ABB,
16665,362,1,135.39999999999998,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16666,19,1,118.98,B,D,D,BDD,
16667,68,2,570.13,C,C,C,CCC,
16668,15,6,306.71999999999997,A,A,C,AAC,
16669,23,2,1374.47,B,C,B,BCB,
16670,16,10,4090.0,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16671,28,3,1692.27,B,B,A,BBA,
16672,2,20,8134.9400000000005,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16674,54,2,319.61,C,C,C,CCC,
16676,33,4,1592.12,B,B,A,BBA,
16678,2,12,3109.9900000000002,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16679,366,1,129.75,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16680,43,1,183.7,B,D,D,BDD,
16681,72,6,1770.34,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
16682,4,5,1028.0,A,B,B,ABB,
16684,11,18,10217.18,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
16685,61,2,324.24,C,C,C,CCC,
16686,47,7,3062.83,B,A,A,BAA,
16688,1,4,1260.86,A,B,B,ABB,
16689,75,2,422.6,C,C,C,CCC,
16690,72,2,225.57999999999998,C,C,D,CCD,
16692,256,1,1267.5,D,D,B,DDB,
16693,68,2,482.01,C,C,C,CCC,
16696,135,4,657.9000000000001,C,B,B,CBB,
16697,241,1,112.75,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
16698,226,2,1998.0,D,C,A,DCA,
16700,8,13,5076.55,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
